createdAt,followers,likeCount,quoteCount,replyCount,retweetCount,searchTerm,url,viewCount
Wed Apr 17 16:38:39 +0000 2024,240,47,1,2,17,Medicaid,https://x.com/NVDemsChair/status/1780637007414489482,2103
Sat Apr 13 16:02:29 +0000 2024,555,127,1,1,36,Medicaid,https://x.com/ErikaForAR/status/1779178350889537606,1531
Sun Apr 14 17:15:22 +0000 2024,11501,198,6,36,155,Medicaid,https://x.com/DoomScroling/status/1779559083625816435,5301
Fri Apr 12 20:18:13 +0000 2024,19816152,2277,25,346,617,Medicaid,https://x.com/KamalaHarris/status/1778880321108291741,214973
Wed Apr 17 00:31:07 +0000 2024,4007,128,0,1,64,Medicaid,https://x.com/MagusSerling/status/1780393516256117235,3556
Sun Apr 14 03:31:01 +0000 2024,1609,36,0,3,17,Medicaid,https://x.com/robynasaldino/status/1779351629109538853,1555
Sun Apr 14 13:46:30 +0000 2024,7975,546,9,31,384,Medicaid,https://x.com/MadelineRyan4GA/status/1779506519823777985,11848
Sat Apr 13 20:53:54 +0000 2024,16508,77,5,15,43,Medicaid,https://x.com/elenaparent/status/1779251691906342946,15830
Tue Apr 16 21:42:01 +0000 2024,2379894,390,9,300,206,Medicaid,https://x.com/TheDemocrats/status/1780350962932052255,20472
Thu Apr 11 21:16:17 +0000 2024,1277493,1226,27,245,363,Medicaid,https://x.com/GregAbbott_TX/status/1778532545740870038,59702
Mon Apr 15 17:04:39 +0000 2024,155036,95,5,61,26,Medicaid,https://x.com/SenStabenow/status/1779918772981105007,3785
Wed Apr 10 18:46:54 +0000 2024,77787,358,6,17,59,Medicaid,https://x.com/JohnArnoldFndtn/status/1778132565888766359,54086
Tue Apr 16 23:58:52 +0000 2024,680779,97,17,243,32,Medicaid,https://x.com/simonateba/status/1780385400818655693,45726
Fri Apr 12 21:09:28 +0000 2024,588,49,4,0,55,Medicaid,https://x.com/SvenyaPasternak/status/1778893221793599660,6766
Wed Apr 10 20:27:50 +0000 2024,3985,239,2,7,111,Medicaid,https://x.com/lesliejones4mo/status/1778157964668321964,3358
Mon Apr 15 16:40:21 +0000 2024,2461,36,2,5,16,Medicaid,https://x.com/LAHouseDems/status/1779912656779935872,2160
Wed Apr 17 19:00:29 +0000 2024,12864,253,14,34,156,Medicaid,https://x.com/TMFtx/status/1780672699603304858,20459
Sun Apr 14 18:25:15 +0000 2024,10561,132,2,1,50,Medicaid,https://x.com/zachshrewsbury/status/1779576668614480257,2874
Wed Apr 10 17:50:54 +0000 2024,7472,579,19,28,332,Medicaid,https://x.com/VanessaBritoMia/status/1778118472012111877,15304
Thu Apr 11 13:21:10 +0000 2024,4368,80,1,1,42,Medicaid,https://x.com/ChattyWendy_423/status/1778412978708025779,1270
Mon Apr 15 18:36:24 +0000 2024,20892,26,2,0,15,Medicaid,https://x.com/ACSCAN/status/1779941864633762123,2682
Thu Apr 11 21:20:49 +0000 2024,580523,313,11,111,84,Medicaid,https://x.com/GovAbbott/status/1778533689418510512,74590
Sat Apr 13 17:14:08 +0000 2024,2885,76,4,7,39,Medicaid,https://x.com/BoyForida/status/1779196384735903831,3853
Wed Apr 10 13:36:00 +0000 2024,2372,219,6,12,130,Medicaid,https://x.com/BarbieHardnHall/status/1778054326889386288,4108
Wed Apr 17 16:13:24 +0000 2024,2748,203,9,36,65,Medicaid,https://x.com/BeckyLeeBrenne1/status/1780630650774593624,4462
Tue Apr 16 21:22:54 +0000 2024,46964,321,11,30,330,Medicaid,https://x.com/kinley_brenda/status/1780346152128303518,7549
Mon Apr 15 17:14:19 +0000 2024,2981413,1831,35,54,316,Medicaid,https://x.com/LastWeekTonight/status/1779921205849477262,156517
Tue Apr 16 17:15:00 +0000 2024,5211,57,0,8,30,Medicaid,https://x.com/kssenatedems/status/1780283765245518017,1612
Mon Apr 15 04:18:35 +0000 2024,29720,64,3,0,29,Medicaid,https://x.com/michael_hoerger/status/1779725988223455384,4794
Wed Apr 10 20:26:45 +0000 2024,8885,34,0,1,29,Medicaid,https://x.com/RadPax/status/1778157694161199449,1863
Sat Apr 13 02:30:09 +0000 2024,10292,2301,9,20,662,Medicaid,https://x.com/julia_doubleday/status/1778973923914166617,66667
Thu Apr 11 00:07:39 +0000 2024,9262,137,4,32,15,Medicaid,https://x.com/MagNorris/status/1778213286732836887,34120
Sat Apr 13 13:51:05 +0000 2024,23666,83,5,11,57,Medicaid,https://x.com/PamBaker1414/status/1779145284372595167,2365
Sun Apr 14 16:50:33 +0000 2024,16208,88,1,8,18,Medicaid,https://x.com/ajlamesa/status/1779552835652255987,23290
Fri Apr 12 04:25:50 +0000 2024,3988,343,5,8,105,Medicaid,https://x.com/AngelOfTheOzark/status/1778640648301576680,15776
Thu Apr 11 23:55:45 +0000 2024,14469173,3800,77,735,1008,Medicaid,https://x.com/VP/status/1778572679945093415,211434
Wed Apr 17 22:10:58 +0000 2024,10800,1011,5,158,413,Medicaid,https://x.com/mrs_roh08/status/1780720636069138740,17518
Wed Apr 17 21:24:01 +0000 2024,898061,943,5,66,113,Medicaid,https://x.com/stclairashley/status/1780708821570334809,63551
Wed Apr 17 21:13:37 +0000 2024,27071,179,6,12,95,Medicaid,https://x.com/UKAndNIasOne/status/1780706205327118430,8230
Wed Apr 17 20:19:33 +0000 2024,261292,818,9,58,122,Medicaid,https://x.com/B_ELRUFAI/status/1780692597318513097,28644
Wed Apr 17 19:50:38 +0000 2024,13899,92,5,15,59,Medicaid,https://x.com/jim_desmond/status/1780685318221709741,2289
Wed Apr 17 18:51:18 +0000 2024,7061,25,0,0,24,Medicaid,https://x.com/HaseebGorgage/status/1780670387258560548,143
Wed Apr 17 17:28:56 +0000 2024,49923,147,5,9,55,Medicaid,https://x.com/jorymicah/status/1780649661306483010,2358
Wed Apr 17 17:22:00 +0000 2024,9745,48,0,0,54,Medicaid,https://x.com/HumairIqbal1/status/1780647916681539839,188
Wed Apr 17 16:37:16 +0000 2024,808,16,0,2,17,Medicaid,https://x.com/iheartlilnasx/status/1780636655759532081,173
Wed Apr 17 16:15:07 +0000 2024,14953,34,1,1,15,Medicaid,https://x.com/EFF_FreeState/status/1780631082397745599,716
Wed Apr 17 15:00:23 +0000 2024,34619,464,0,0,455,Medicaid,https://x.com/visrane/status/1780612277730996717,1016
Wed Apr 17 14:10:14 +0000 2024,10300,35,0,4,31,Medicaid,https://x.com/GroovyChic1960s/status/1780599656394944763,849
Wed Apr 17 13:30:54 +0000 2024,28428,547,0,0,119,Medicaid,https://x.com/grey_jarvis/status/1780589758164443329,10938
Wed Apr 17 11:52:53 +0000 2024,20373,2017,14,223,197,Medicaid,https://x.com/Prolife_Sam/status/1780565089780719804,127150
Wed Apr 17 09:57:35 +0000 2024,2329,28,0,2,16,Medicaid,https://x.com/barryrobson/status/1780536076215431272,199
Wed Apr 17 08:04:54 +0000 2024,73806,240,7,40,50,Medicaid,https://x.com/MichaelAArouet/status/1780507714646310993,25014
Wed Apr 17 04:52:48 +0000 2024,719047,6136,7,14,6057,Medicaid,https://x.com/sharjeelinam/status/1780459370892992806,77984
Wed Apr 17 02:43:37 +0000 2024,5275,211,1,13,29,Medicaid,https://x.com/trouble_man90/status/1780426862058975350,4895
Wed Apr 17 01:04:48 +0000 2024,9714,2548,41,132,661,Medicaid,https://x.com/fluxus2/status/1780401993720238122,37083
Tue Apr 16 23:58:52 +0000 2024,7045,54,1,1,23,Medicaid,https://x.com/DrGorfinkel/status/1780385402811306445,2479
Sun Apr 14 21:50:14 +0000 2024,8503,79,0,2,22,Medicaid,https://x.com/ChrisAlvino/status/1779628254124442048,2962
Sat Apr 13 09:53:26 +0000 2024,23446,59,3,8,23,Medicaid,https://x.com/TrishFL1/status/1779085476374122784,535
Tue Apr 16 18:25:06 +0000 2024,19816152,4430,87,1571,1050,Medicaid,https://x.com/KamalaHarris/status/1780301405598658854,229039
Wed Apr 10 15:04:05 +0000 2024,21468,182,6,5,90,Medicaid,https://x.com/LauraAnnSTL/status/1778076491869208905,6667
Mon Apr 15 22:43:07 +0000 2024,168363,1300,11,119,480,Medicaid,https://x.com/VoteGloriaJ/status/1780003950067921252,17213
Fri Apr 12 22:09:59 +0000 2024,9568,157,5,8,65,Medicaid,https://x.com/cltomlinson/status/1778908450614833212,12185
Wed Apr 10 10:35:22 +0000 2024,343263,48,11,7,63,Medicaid,https://x.com/orlandosentinel/status/1778008865805574484,27131
Sat Apr 13 22:30:31 +0000 2024,3423,24,1,2,20,Medicaid,https://x.com/HollyBullardFL/status/1779276003837084001,1251
Mon Apr 15 20:42:39 +0000 2024,1979,106,0,4,72,Medicaid,https://x.com/whitfox/status/1779973633584091470,2237
Thu Apr 11 13:22:51 +0000 2024,39089,62,6,7,16,Medicaid,https://x.com/rontkim/status/1778413403389792448,8210
Sat Apr 13 17:02:00 +0000 2024,57970,304,4,34,70,Medicaid,https://x.com/GovLauraKelly/status/1779193329667756201,12866
Tue Apr 16 23:56:05 +0000 2024,38073828,7477,131,2706,1702,Medicaid,https://x.com/JoeBiden/status/1780384703192731806,579308
Wed Apr 17 22:35:25 +0000 2024,8841893,1465,25,375,419,Medicaid,https://x.com/WhiteHouse/status/1780726788240326658,120814
Wed Apr 17 17:29:40 +0000 2024,34067,216,3,6,70,Medicaid,https://x.com/EricMGarcia/status/1780649845784473680,18054
Thu Apr 11 04:09:57 +0000 2024,1289612,605,25,61,173,Medicaid,https://x.com/WallStreetSilv/status/1778274261695713734,133680
Wed Apr 17 23:00:38 +0000 2024,11566,81,1,4,19,Medicaid,https://x.com/Sidewalk_Steve/status/1780733136633999815,2213
Sat Apr 13 00:01:31 +0000 2024,1680,82,8,17,41,Medicaid,https://x.com/LisaforGeorgia/status/1778936516674294071,4010
Wed Apr 17 17:46:18 +0000 2024,333,48,1,1,37,Medicaid,https://x.com/FLdecidesHC/status/1780654030533849091,3479
Tue Apr 16 17:15:53 +0000 2024,32725,64,0,5,51,Medicaid,https://x.com/Coolie2024/status/1780283986226618726,1543
Sun Apr 14 15:35:58 +0000 2024,94273,171,0,9,33,Medicaid,https://x.com/RepDanGoldman/status/1779534066896781538,5470
Mon Apr 15 23:25:31 +0000 2024,4347,225,2,26,19,Medicaid,https://x.com/JustAmyZing/status/1780014621014851785,9155
Tue Apr 16 15:21:27 +0000 2024,6088,46,2,1,28,Medicaid,https://x.com/PplsActionInst/status/1780255188210585633,2665
Tue Apr 16 15:51:24 +0000 2024,46141,74,0,5,34,Medicaid,https://x.com/SecBecerra/status/1780262725366554797,2693
Sun Apr 14 20:40:27 +0000 2024,10299,163,3,12,113,Medicaid,https://x.com/GroovyChic1960s/status/1779610693135683833,2989
Sat Apr 13 09:51:44 +0000 2024,73418,282,9,38,184,Medicaid,https://x.com/Numbers28/status/1779085048467140971,4087
Sun Apr 14 14:46:02 +0000 2024,2721,63,0,2,25,Medicaid,https://x.com/samuelvilchezs/status/1779521503039545729,3925
Wed Apr 17 18:18:10 +0000 2024,3230,130,1,8,34,Medicaid,https://x.com/twinkB23/status/1780662048461922475,1628
Mon Apr 15 14:38:17 +0000 2024,12940,33,1,1,33,Medicaid,https://x.com/AmberStiles80/status/1779881940281069975,765
Mon Apr 15 22:09:29 +0000 2024,53742,59,0,0,16,Medicaid,https://x.com/mattbc/status/1779995485173911614,2744
Sat Apr 13 10:48:38 +0000 2024,26381,73,2,1,22,Medicaid,https://x.com/wsbgnl/status/1779099368295133475,4375
Fri Apr 12 22:07:10 +0000 2024,3455501,232,6,116,53,Medicaid,https://x.com/SenSchumer/status/1778907741135802744,43465
Wed Apr 10 14:28:46 +0000 2024,206851,1157,6,29,527,Medicaid,https://x.com/TheTNHoller/status/1778067602880815497,32568
Mon Apr 15 11:45:00 +0000 2024,11914,178,7,13,148,Medicaid,https://x.com/DC_DeWitt/status/1779838330311459274,7129
Wed Apr 10 17:00:00 +0000 2024,5211,60,2,7,53,Medicaid,https://x.com/kssenatedems/status/1778105664667263164,1627
Mon Apr 15 15:43:14 +0000 2024,74438,185,4,5,106,Medicaid,https://x.com/ABlackPolitical/status/1779898282136740121,15567
Thu Apr 11 11:57:30 +0000 2024,7570,117,1,3,101,Medicaid,https://x.com/bright1950start/status/1778391925881463021,2444
Sat Apr 13 04:16:34 +0000 2024,21889,18,0,2,17,Medicaid,https://x.com/FreedomWritersC/status/1779000701852508672,1564
Wed Apr 10 20:40:08 +0000 2024,7472,23,2,3,18,Medicaid,https://x.com/VanessaBritoMia/status/1778161063134892161,1336
Mon Apr 15 21:14:27 +0000 2024,3380,92,3,2,75,Medicaid,https://x.com/WarrenCoDemsOH/status/1779981636899090502,3081
Thu Apr 11 19:18:21 +0000 2024,114430,16,0,1,18,Medicaid,https://x.com/KFF/status/1778502867529167209,2077
Wed Apr 10 12:17:30 +0000 2024,59765,744,25,63,364,Medicaid,https://x.com/PeterSchorschFL/status/1778034569960120769,44928
Tue Apr 16 13:19:13 +0000 2024,19450,115,4,10,74,Medicaid,https://x.com/SenateFinance/status/1780224426983735423,69749
Fri Apr 12 19:44:22 +0000 2024,2701,63,3,4,31,Medicaid,https://x.com/SekouFranklin/status/1778871802887827834,6367
Wed Apr 10 17:58:44 +0000 2024,4192,152,3,1,61,Medicaid,https://x.com/ArkieMiasma/status/1778120446271004786,2925
Mon Apr 15 15:14:00 +0000 2024,57970,183,2,37,39,Medicaid,https://x.com/GovLauraKelly/status/1779890926132789331,8506
Sun Apr 14 18:32:36 +0000 2024,2044,30,0,0,17,Medicaid,https://x.com/JimMcKayWV/status/1779578517757321713,1561
Thu Apr 11 11:57:57 +0000 2024,3646,25,0,1,25,Medicaid,https://x.com/Janna1104day/status/1778392039966605512,1055
Wed Apr 17 21:38:51 +0000 2024,34330,110,2,2,47,Medicaid,https://x.com/MSTODAYnews/status/1780712555247456707,3606
Sun Apr 14 17:28:00 +0000 2024,57970,242,2,40,35,Medicaid,https://x.com/GovLauraKelly/status/1779562260366569638,9496
Sat Apr 13 16:34:55 +0000 2024,15882,159,0,10,18,Medicaid,https://x.com/queerBengali/status/1779186516314730930,4060
Thu Apr 11 18:15:53 +0000 2024,805063,4427,52,161,2405,Medicaid,https://x.com/clairecmc/status/1778487149924335752,125311
Tue Apr 16 20:00:41 +0000 2024,55222581,50,1,27,16,Medicaid,https://x.com/nytimes/status/1780325459344965785,108680
Thu Apr 11 13:06:01 +0000 2024,1298,104,0,8,53,Medicaid,https://x.com/AllisonGormanTN/status/1778409165913825528,2697
Wed Apr 17 19:30:01 +0000 2024,57970,107,1,12,20,Medicaid lang:en min_retweets:20 snce:2024-01-01 until:2024-04-18,https://x.com/GovLauraKelly/status/1780680133491273778,3520
Mon Apr 15 15:57:56 +0000 2024,160232,54,0,27,17,Medicaid,https://x.com/SenatorHassan/status/1779901984381825333,2099
Mon Apr 15 21:05:58 +0000 2024,32489,369,1,7,61,Medicaid,https://x.com/larry_levitt/status/1779979504443941322,30275
Wed Apr 10 14:08:53 +0000 2024,3988,63,0,1,23,Medicaid,https://x.com/AngelOfTheOzark/status/1778062602276319234,950
Fri Apr 12 23:38:01 +0000 2024,135209,519,14,24,395,Medicaid,https://x.com/EricG1247/status/1778930601791524986,7540
Wed Apr 17 04:12:30 +0000 2024,669726,34,0,0,27,Medicaid,https://x.com/jilevin/status/1780449232983408980,1565
Wed Apr 10 16:12:31 +0000 2024,669726,70,0,2,58,Medicaid,https://x.com/jilevin/status/1778093713555603792,2213
Tue Jan 30 15:48:11 +0000 2024,2324379,15719,273,1042,4084,Felon Voting Rights,https://x.com/bennyjohnson/status/1752358051741388949,1146800
Sat Mar 02 02:30:00 +0000 2024,351896,2260,30,80,919,Felon Voting Rights,https://x.com/SaraGonzalesTX/status/1763753593297944861,102722
Thu Apr 04 02:35:29 +0000 2024,8334,456,30,49,446,Felon Voting Rights,https://x.com/JosephTrimmer_/status/1775713773258416191,16834
Wed Mar 06 23:33:31 +0000 2024,62222,10502,246,238,8081,Felon Voting Rights,https://x.com/Real_RobN/status/1765521118608437538,221728
Thu Jan 25 04:10:03 +0000 2024,62222,475,5,15,351,Felon Voting Rights,https://x.com/Real_RobN/status/1750370422863139123,8902
Wed Mar 13 11:36:17 +0000 2024,73888,1727,37,90,1089,Felon Voting Rights,https://x.com/robertdunlap947/status/1767877335947133107,34556
Fri Feb 23 10:51:16 +0000 2024,374324,11530,163,421,5564,Felon Voting Rights,https://x.com/KenPaxtonTX/status/1760980640302805215,305487
Sat Mar 30 08:03:41 +0000 2024,2124,1980,23,142,476,Felon Voting Rights,https://x.com/RaysTweetsss/status/1773984427820863714,75470
Sat Jan 20 03:10:53 +0000 2024,77636,709,13,41,156,Felon Voting Rights,https://x.com/NashIsHereForlt/status/1748543591226790325,13229
Wed Jan 24 17:20:06 +0000 2024,59416,516,9,42,141,Felon Voting Rights,https://x.com/UScrimeReview/status/1750206858416050489,10159
Tue Jan 09 02:17:06 +0000 2024,4286,103,1,11,27,Felon Voting Rights,https://x.com/LibertyMarieEP/status/1744543791963324632,3376
Tue Feb 20 15:49:29 +0000 2024,6810,54,0,3,61,Felon Voting Rights,https://x.com/dizzyizzu/status/1759968526423507214,2058
Mon Jan 29 17:49:31 +0000 2024,826623,9971,117,906,2953,Felon Voting Rights,https://x.com/krassenstein/status/1752026197754523963,950028
Tue Jan 09 14:51:58 +0000 2024,77760,637,3,33,206,Felon Voting Rights,https://x.com/wolsned/status/1744733758690148398,10446
Sat Mar 02 00:03:45 +0000 2024,374324,13244,82,509,4771,Felon Voting Rights,https://x.com/KenPaxtonTX/status/1763716788397695346,316380
Tue Mar 12 02:04:28 +0000 2024,100693,669,18,218,111,Felon Voting Rights,https://x.com/RyanShead/status/1767371049367421174,48837
Tue Mar 19 02:48:10 +0000 2024,230473,8150,138,382,4180,Felon Voting Rights,https://x.com/MJTruthUltra/status/1769918759400054851,515908
Wed Jan 17 19:22:34 +0000 2024,22361,175,0,16,46,Felon Voting Rights,https://x.com/Beefeater_Fella/status/1747700960057610291,2722
Sun Mar 10 20:06:30 +0000 2024,20453,503,3,28,114,Felon Voting Rights,https://x.com/NFormicaGOP/status/1766918575648846090,7146
Sun Feb 18 17:11:53 +0000 2024,58317,638,4,19,108,Felon Voting Rights,https://x.com/MoniqueWorthy/status/1759264485871698348,5515
Wed Mar 20 12:22:41 +0000 2024,28718,1835,51,110,639,Felon Voting Rights,https://x.com/joma_gc/status/1770425729102066013,50623
Thu Feb 15 05:49:13 +0000 2024,2538,597,0,17,57,Felon Voting Rights,https://x.com/billfariello/status/1758005522094297440,8654
Mon Feb 12 12:22:05 +0000 2024,5377,542,7,15,295,Felon Voting Rights,https://x.com/Cathy2NotToday/status/1757017227176407242,7966
Sat Jan 13 02:56:44 +0000 2024,13225,203,5,51,37,Felon Voting Rights,https://x.com/CryptidPolitics/status/1746003315719041131,6902
Mon Jan 01 18:47:34 +0000 2024,89700,216,3,14,127,Felon Voting Rights,https://x.com/aleshadalin/status/1741893947255918792,5568
Thu Jan 18 18:40:57 +0000 2024,115649,169,8,47,47,Felon Voting Rights,https://x.com/CrimeWatchMpls/status/1748052876197351587,21346
Wed Mar 27 21:08:12 +0000 2024,124596,191,2,7,90,Felon Voting Rights,https://x.com/KeneAkers/status/1773094696363143190,5046
Wed Jan 17 19:33:25 +0000 2024,56431,108,0,9,31,Felon Voting Rights,https://x.com/AlphaNewsMN/status/1747703690805301503,7255
Mon Apr 08 19:25:25 +0000 2024,28718,624,13,50,228,Felon Voting Rights,https://x.com/joma_gc/status/1777417481868460100,14435
Thu Feb 01 13:09:34 +0000 2024,503574,133,1,7,31,Felon Voting Rights,https://x.com/BonginoReport/status/1753042910302319002,9783
Wed Mar 20 16:53:11 +0000 2024,16144,331,11,166,32,Felon Voting Rights,https://x.com/LibertarianMama/status/1770493801036943613,11695
Thu Feb 15 15:42:48 +0000 2024,18126,98,2,7,36,Felon Voting Rights,https://x.com/AureliusStoic1/status/1758154904844091606,1494
Wed Feb 07 14:51:34 +0000 2024,2343790,17396,352,9539,3027,Felon Voting Rights,https://x.com/robreiner/status/1755242907013873864,389421
Sun Mar 03 12:24:01 +0000 2024,11546,119,2,3,92,Felon Voting Rights,https://x.com/DemsKeys/status/1764265471145115852,2036
Wed Apr 03 15:57:09 +0000 2024,11546,62,1,2,59,Felon Voting Rights,https://x.com/DemsKeys/status/1775553132522508660,1142
Fri Feb 09 15:39:08 +0000 2024,7725,53,4,12,50,Felon Voting Rights,https://x.com/emtrrt_cat/status/1755979652248580375,1512
Wed Apr 10 19:44:10 +0000 2024,1755,40,0,9,17,Felon Voting Rights,https://x.com/Antidote4BS/status/1778146977005392375,713
Sat Mar 09 14:36:03 +0000 2024,11546,54,0,1,45,Felon Voting Rights,https://x.com/DemsKeys/status/1766473027192074572,1248
Fri Apr 12 23:28:47 +0000 2024,18809,420,0,24,119,Felon Voting Rights,https://x.com/KevinPosobiec/status/1778928280139186573,26784
Tue Jan 16 18:58:27 +0000 2024,55477,152,2,4,29,Felon Voting Rights,https://x.com/stealthygeek/status/1747332502752985531,2826
Tue Feb 13 20:53:51 +0000 2024,72095,413,3,21,160,Felon Voting Rights,https://x.com/JaworskiForTX/status/1757508405596447173,10211
Fri Mar 29 14:15:43 +0000 2024,61036,280,5,11,135,Felon Voting Rights,https://x.com/FeistyLibLady/status/1773715664932344108,3821
Thu Feb 08 00:29:20 +0000 2024,40979,97,0,4,35,Felon Voting Rights,https://x.com/MichaelArt123/status/1755388308673142977,799
Sun Jan 14 16:11:48 +0000 2024,1006,655,3,139,56,Felon Voting Rights,https://x.com/toglesby27/status/1746565789459599650,16368
Mon Feb 05 19:23:12 +0000 2024,14570,49,0,4,23,Felon Voting Rights,https://x.com/ArmandoNDK/status/1754586490552598743,1834
Tue Feb 06 15:27:39 +0000 2024,14570,67,1,4,28,Felon Voting Rights,https://x.com/ArmandoNDK/status/1754889601515164126,5424
